logged_at_ts,price,direction,entry,stop,target,rr,reason
1786176058032,74.77,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786179655396,74.77,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786183255046,74.83,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786186856379,75.04,,,,,,4H trend is bearish — skipping long to avoid fighting the higher timeframe.
1786190447838,75.55,,,,,,"Risk:reward is 0.68, below the 1.5 threshold — sitting out this hour."
1786194046832,75.4,,,,,,"Risk:reward is 0.92, below the 1.5 threshold — sitting out this hour."
1786197654774,75.5,,,,,,"Risk:reward is 0.66, below the 1.5 threshold — sitting out this hour."
1786201256374,76.44,,,,,,"Risk:reward is 0.72, below the 1.5 threshold — sitting out this hour."
1786204851684,76.35,,,,,,"Risk:reward is 0.98, below the 1.5 threshold — sitting out this hour."
1786208450943,76.34,,,,,,"Risk:reward is 0.87, below the 1.5 threshold — sitting out this hour."
1786212058009,76.34,,,,,,"Risk:reward is 0.87, below the 1.5 threshold — sitting out this hour."
1786215650359,76.1,,,,,,"Risk:reward is 1.23, below the 1.5 threshold — sitting out this hour."
1786219246418,76.12,,,,,,"Risk:reward is 1.11, below the 1.5 threshold — sitting out this hour."
1786222848758,76.23,,,,,,"Risk:reward is 0.87, below the 1.5 threshold — sitting out this hour."
1786226456495,76.18,,,,,,"Risk:reward is 0.93, below the 1.5 threshold — sitting out this hour."
1786230048065,75.87,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786233662462,75.98,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786237249924,75.98,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786240849385,75.83,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786244451199,75.83,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786248051611,75.95,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786251649425,75.93,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786255250273,75.96,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786258851396,76.37,,,,,,Long signal just appeared this hour — waiting one more hour to confirm it's not noise.
1786262450567,76.32,,,,,,"Risk:reward is 0.48, below the 1.5 threshold — sitting out this hour."
1786266049598,76.27,,,,,,"Risk:reward is 0.67, below the 1.5 threshold — sitting out this hour."
1786269649970,76.42,long,76.2085,75.75528571428572,76.88832142857143,1.5000000000000158,
1786273248716,76.34,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786276851012,76.46,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786280452092,76.32,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786284055449,76.53,,,,,,Long signal just appeared this hour — waiting one more hour to confirm it's not noise.
1786287652084,77.0,long,76.7605,76.24728571428571,77.53032142857143,1.5000000000000138,
1786291254695,77.39,,,,,,"Risk:reward is 0.56, below the 1.5 threshold — sitting out this hour."
1786294853909,77.28,,,,,,"Risk:reward is 0.84, below the 1.5 threshold — sitting out this hour."
1786298449726,77.14,long,76.878,76.31657142857144,77.72014285714286,1.5000000000000253,
1786302049403,77.17,long,76.908,76.34657142857144,77.75014285714286,1.5000000000000253,
1786305649186,77.19,long,76.92399999999999,76.354,77.77899999999998,1.5,
1786309247643,77.22,long,76.97,76.43428571428572,77.77357142857143,1.5000000000000264,
1786312853956,77.31,long,77.055,76.50857142857144,77.87464285714286,1.500000000000013,
1786316450872,76.76,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786320056277,76.24,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786323650094,76.5,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786327258629,76.88,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786330852155,76.79,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786334450967,76.59,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786338049775,76.51,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786341649933,76.84,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786345254418,76.96,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786348848779,76.95,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786352459166,76.92,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786356052355,76.52,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786359649433,76.78,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786363252316,77.01,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786366850598,76.59,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786370452662,76.28,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786374055479,76.23,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786377653708,75.92,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786381256240,75.68,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786384849150,75.94,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786388454494,75.79,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786392049531,76.15,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786395648180,76.4,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786399255903,76.27,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786402851118,76.19,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786406453685,75.96,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786410057554,75.87,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786413657484,76.07,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786417247862,76.0,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786420857932,76.03,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786424451847,76.04,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786428050185,75.77,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786431648148,75.78,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1786435256324,75.66,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786438852114,75.89,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786442461511,75.85,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786446057976,75.9,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786449655334,76.17,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786453249880,75.81,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1786456865147,75.97,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786460452687,75.16,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786464053284,74.88,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786467653129,74.88,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786471253307,75.13,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786474852241,75.22,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786478459294,75.61,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786482051919,76.0,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786485653548,76.39,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786489248634,76.37,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786492861029,76.26,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786496459799,76.33,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786500053348,76.39,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786503648906,76.39,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786507250235,76.38,,,,,,Long signal just appeared this hour — waiting one more hour to confirm it's not noise.
1786510851758,76.27,,,,,,"Risk:reward is 0.85, below the 1.5 threshold — sitting out this hour."
1786514454148,76.28,,,,,,"Risk:reward is 0.83, below the 1.5 threshold — sitting out this hour."
1786518052245,76.02,,,,,,"Risk:reward is 1.28, below the 1.5 threshold — sitting out this hour."
1786521658260,76.22,,,,,,"ADX 19.1 is below 20.0 — market looks flat/choppy, sitting out."
1786525257011,76.13,,,,,,"ADX 18.4 is below 20.0 — market looks flat/choppy, sitting out."
1786528854903,76.69,,,,,,"ADX 19.0 is below 20.0 — market looks flat/choppy, sitting out."
1786532454200,76.71,,,,,,"ADX 19.4 is below 20.0 — market looks flat/choppy, sitting out."
1786536059956,76.79,,,,,,"ADX 19.9 is below 20.0 — market looks flat/choppy, sitting out."
1786539657072,76.6,long,76.3565,75.83471428571428,77.3,1.808213552361402,
1786543254224,76.19,,,,,,"Risk:reward is 1.12, below the 1.5 threshold — sitting out this hour."
1786546849157,75.42,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786550450698,75.72,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786554050947,75.65,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786557653680,75.88,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786561251623,75.85,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786564852963,75.73,,,,,,"ADX 15.2 is below 20.0 — market looks flat/choppy, sitting out."
1786568454731,75.89,,,,,,"ADX 14.4 is below 20.0 — market looks flat/choppy, sitting out."
1786572054287,75.42,,,,,,"ADX 14.3 is below 20.0 — market looks flat/choppy, sitting out."
1786575652629,75.48,,,,,,"ADX 14.5 is below 20.0 — market looks flat/choppy, sitting out."
1786579260942,75.58,,,,,,"ADX 14.7 is below 20.0 — market looks flat/choppy, sitting out."
1786582851973,75.57,,,,,,"ADX 14.0 is below 20.0 — market looks flat/choppy, sitting out."
1786586454493,75.59,,,,,,"ADX 13.7 is below 20.0 — market looks flat/choppy, sitting out."
1786590052087,75.94,,,,,,"ADX 12.7 is below 20.0 — market looks flat/choppy, sitting out."
1786593651948,76.21,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786597249840,76.08,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786600849932,76.48,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786604452237,76.49,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786608051628,76.41,,,,,,"ADX 15.2 is below 20.0 — market looks flat/choppy, sitting out."
1786611651616,76.17,,,,,,"ADX 15.0 is below 20.0 — market looks flat/choppy, sitting out."
1786615255003,76.12,,,,,,"ADX 14.1 is below 20.0 — market looks flat/choppy, sitting out."
1786618851589,75.71,,,,,,"ADX 13.7 is below 20.0 — market looks flat/choppy, sitting out."
1786622452061,75.61,,,,,,"ADX 13.8 is below 20.0 — market looks flat/choppy, sitting out."
1786626053990,76.08,,,,,,"ADX 13.0 is below 20.0 — market looks flat/choppy, sitting out."
1786629652047,76.16,,,,,,"ADX 12.9 is below 20.0 — market looks flat/choppy, sitting out."
1786633252542,76.42,,,,,,"ADX 13.3 is below 20.0 — market looks flat/choppy, sitting out."
1786636854764,75.6,,,,,,"ADX 12.4 is below 20.0 — market looks flat/choppy, sitting out."
1786640455406,75.55,,,,,,"ADX 12.8 is below 20.0 — market looks flat/choppy, sitting out."
1786644051601,75.72,,,,,,"ADX 13.0 is below 20.0 — market looks flat/choppy, sitting out."
1786647647724,75.97,,,,,,"ADX 12.7 is below 20.0 — market looks flat/choppy, sitting out."
1786651249196,76.16,,,,,,"ADX 12.0 is below 20.0 — market looks flat/choppy, sitting out."
1786654848930,76.19,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786658451508,76.17,,,,,,"ADX 10.5 is below 20.0 — market looks flat/choppy, sitting out."
1786662050089,76.2,,,,,,"ADX 10.0 is below 20.0 — market looks flat/choppy, sitting out."
1786665656799,76.23,,,,,,"ADX 9.4 is below 20.0 — market looks flat/choppy, sitting out."
1786669250292,76.06,,,,,,"ADX 9.1 is below 20.0 — market looks flat/choppy, sitting out."
1786672847598,76.05,,,,,,"ADX 9.0 is below 20.0 — market looks flat/choppy, sitting out."
1786676449057,76.0,,,,,,"ADX 8.8 is below 20.0 — market looks flat/choppy, sitting out."
1786680049827,75.73,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786683656453,75.8,,,,,,"ADX 9.9 is below 20.0 — market looks flat/choppy, sitting out."
1786687248544,75.88,,,,,,"ADX 10.4 is below 20.0 — market looks flat/choppy, sitting out."
1786694490108,75.53,,,,,,"ADX 12.9 is below 20.0 — market looks flat/choppy, sitting out."
1786698055972,75.83,,,,,,"ADX 13.3 is below 20.0 — market looks flat/choppy, sitting out."
1786701650183,75.45,,,,,,"ADX 14.2 is below 20.0 — market looks flat/choppy, sitting out."
1786705249289,75.36,,,,,,"ADX 15.1 is below 20.0 — market looks flat/choppy, sitting out."
1786708853086,75.5,,,,,,"ADX 16.1 is below 20.0 — market looks flat/choppy, sitting out."
1786712461628,75.42,,,,,,"ADX 17.1 is below 20.0 — market looks flat/choppy, sitting out."
1786716054786,75.32,,,,,,"ADX 18.3 is below 20.0 — market looks flat/choppy, sitting out."
1786719650686,75.22,,,,,,"ADX 19.9 is below 20.0 — market looks flat/choppy, sitting out."
1786723250196,75.61,,,,,,"ADX 19.7 is below 20.0 — market looks flat/choppy, sitting out."
1786726850902,75.43,,,,,,"ADX 19.5 is below 20.0 — market looks flat/choppy, sitting out."
1786730450666,75.25,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786734047966,74.92,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786737647165,74.96,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786741250053,75.1,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786744853169,75.14,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786748447971,75.15,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786752052598,75.35,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786755652744,75.31,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1786759256728,75.37,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786762851523,75.61,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786766450260,75.36,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1786770049160,75.47,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786773651181,75.3,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786777252921,75.37,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786780851082,75.2,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1786784451976,75.03,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786788057620,75.19,,,,,,4H trend is bullish — skipping short to avoid fighting the higher timeframe.
1786791648895,75.25,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786795250101,75.21,,,,,,Short signal just appeared this hour — waiting one more hour to confirm it's not noise.
1786798851382,75.38,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786802451819,75.52,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786806048490,75.41,,,,,,"ADX 19.0 is below 20.0 — market looks flat/choppy, sitting out."
1786809651184,75.47,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786813247530,75.43,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786816846292,75.61,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786820445577,75.51,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786824052315,75.51,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786827653007,75.48,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786831251665,75.58,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
1786834846114,75.53,,,,,,Signal isn't clear enough (score is in the neutral zone) — sitting out this hour.
